t_rel,state_stamp,x,y,z,vx,vy,vz
8.543720,1783596161.438123,3.000000,3.000001,1.099302,0.000000,0.000020,-0.025711
8.563868,1783596161.456920,3.000000,3.000001,1.098969,0.000000,0.000017,-0.022504
8.583756,1783596161.477352,3.000000,3.000002,1.098343,0.000000,0.000019,-0.025762
8.603721,1783596161.499629,3.000000,3.000002,1.097668,0.000000,0.000012,-0.027570
8.623734,1783596161.518935,3.000000,3.000002,1.097089,0.000000,0.000007,-0.028551
8.643929,1783596161.539312,3.000000,3.000002,1.096556,0.000000,0.000004,-0.027581
8.663811,1783596161.561066,3.000000,3.000002,1.096037,0.000000,0.000003,-0.026093
8.683742,1783596161.580947,3.000000,3.000002,1.095716,0.000000,0.000002,-0.022126
8.703773,1783596161.603102,3.000000,3.000002,1.095230,0.000000,0.000001,-0.022047
8.723720,1783596161.625811,3.000000,3.000002,1.094714,0.000000,0.000001,-0.022316
8.743714,1783596161.625811,3.000000,3.000002,1.094714,0.000000,0.000001,-0.022316
8.763750,1783596161.652755,3.000000,3.000002,1.094203,0.000000,0.000000,-0.020978
8.783777,1783596161.677579,3.000000,3.000001,1.093648,0.000000,-0.000007,-0.021519
8.803728,1783596161.693744,3.000000,3.000001,1.093139,0.000000,-0.000016,-0.025528
8.823728,1783596161.719400,3.000000,3.000000,1.092647,0.000000,-0.000017,-0.022976
